YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,SPOUSE_GEN,SPOUSE_COUNTRY,SPOUSE_MOTHER,SPOUSE_FATHER,WEIGHTED_COUNT
1900,Scotland,Scotland,2nd gen,England,US-born,England,942.69
1900,Scotland,Scotland,2nd gen,England,Wales,England,19.44
1900,Scotland,Scotland,2nd gen,France,France,France,119.69
1900,Scotland,Scotland,2nd gen,France,France,US-born,38.81
1900,Scotland,Scotland,2nd gen,France,Germany,France,20.1
1900,Scotland,Scotland,2nd gen,France,South America,France,19.68
1900,Scotland,Scotland,2nd gen,France,US-born,France,98.02
1900,Scotland,Scotland,2nd gen,Germany,Canada,Germany,19.54
1900,Scotland,Scotland,2nd gen,Germany,England,Germany,59.47
1900,Scotland,Scotland,2nd gen,Germany,France,Germany,38.980000000000004
1900,Scotland,Scotland,2nd gen,Germany,Germany,Germany,2634.81
1900,Scotland,Scotland,2nd gen,Germany,Germany,US-born,337.51
1900,Scotland,Scotland,2nd gen,Germany,Ireland,Germany,99.78
1900,Scotland,Scotland,2nd gen,Germany,Netherlands,Germany,19.83
1900,Scotland,Scotland,2nd gen,Germany,US-born,Germany,572.32
1900,Scotland,Scotland,2nd gen,Greece,US-born,Greece,20.02
1900,Scotland,Scotland,2nd gen,India,US-born,India,39.68
1900,Scotland,Scotland,2nd gen,Ireland,Canada,Ireland,138.49
1900,Scotland,Scotland,2nd gen,Ireland,England,Ireland,196.13
1900,Scotland,Scotland,2nd gen,Ireland,Germany,Ireland,37.21
1900,Scotland,Scotland,2nd gen,Ireland,Ireland,Ireland,2561.48
1900,Scotland,Scotland,2nd gen,Ireland,Ireland,US-born,280.53000000000003
1900,Scotland,Scotland,2nd gen,Ireland,Scotland,Ireland,156.91
1900,Scotland,Scotland,2nd gen,Ireland,US-born,Ireland,489.38
1900,Scotland,Scotland,2nd gen,Italy,Ireland,Italy,19.85
1900,Scotland,Scotland,2nd gen,Italy,Italy,Italy,19.79
1900,Scotland,Scotland,2nd gen,Italy,Switzerland,Italy,19.85
1900,Scotland,Scotland,2nd gen,Luxembourg,Luxembourg,Luxembourg,20.0
1900,Scotland,Scotland,2nd gen,Netherlands,Netherlands,Netherlands,78.08000000000001
1900,Scotland,Scotland,2nd gen,Netherlands,US-born,Netherlands,20.02
1900,Scotland,Scotland,2nd gen,Norway,Norway,Norway,135.71
1900,Scotland,Scotland,2nd gen,Norway,Norway,US-born,20.19
1900,Scotland,Scotland,2nd gen,Russia/USSR,Russia/USSR,Russia/USSR,19.49
1900,Scotland,Scotland,2nd gen,Scotland,Canada,Scotland,76.67
1900,Scotland,Scotland,2nd gen,Scotland,England,Scotland,118.07000000000001
1900,Scotland,Scotland,2nd gen,Scotland,France,Scotland,19.89
1900,Scotland,Scotland,2nd gen,Scotland,Germany,Scotland,20.09
1900,Scotland,Scotland,2nd gen,Scotland,Ireland,Scotland,115.38
1900,Scotland,Scotland,2nd gen,Scotland,Scotland,Scotland,3494.44
1900,Scotland,Scotland,2nd gen,Scotland,Scotland,US-born,236.06
1900,Scotland,Scotland,2nd gen,Scotland,US-born,Scotland,686.53
1900,Scotland,Scotland,2nd gen,South America,South America,US-born,20.19
1900,Scotland,Scotland,2nd gen,Sweden,Norway,Sweden,20.05
1900,Scotland,Scotland,2nd gen,Sweden,Sweden,Sweden,57.370000000000005
1900,Scotland,Scotland,2nd gen,Sweden,US-born,Sweden,19.85
1900,Scotland,Scotland,2nd gen,Switzerland,Canada,Switzerland,19.93
1900,Scotland,Scotland,2nd gen,Switzerland,Switzerland,Switzerland,39.28
1900,Scotland,Scotland,2nd gen,Switzerland,US-born,Switzerland,20.01
1900,Scotland,Scotland,2nd gen,Wales,England,Wales,60.03
1900,Scotland,Scotland,2nd gen,Wales,Germany,Wales,19.56
1900,Scotland,Scotland,2nd gen,Wales,US-born,Wales,59.67
1900,Scotland,Scotland,2nd gen,Wales,Wales,US-born,38.13
1900,Scotland,Scotland,2nd gen,Wales,Wales,Wales,317.72
1900,Scotland,Scotland,3rd+ gen American,American,US-born,Abroad/At Sea,18.23
1900,Scotland,Scotland,3rd+ gen American,American,US-born,US-born,28597.66
1900,Scotland,South America,3rd+ gen American,American,US-born,US-born,19.67
1900,Scotland,Spain,1st gen immigrant,Canada,Canada,Ireland,19.69
1900,Scotland,Spain,2nd gen,Germany,Germany,Germany,19.86
1900,Scotland,Sweden,1st gen immigrant,Ireland,Ireland,Ireland,19.97
1900,Scotland,Sweden,2nd gen,Germany,Germany,Germany,20.05
1900,Scotland,Sweden,3rd+ gen American,American,US-born,US-born,39.34
1900,Scotland,Switzerland,2nd gen,Ireland,Ireland,Ireland,19.56
1900,Scotland,Switzerland,3rd+ gen American,American,US-born,US-born,57.97
1900,Scotland,US-born,1st gen immigrant,Australia/New Zealand,England,England,19.22
1900,Scotland,US-born,1st gen immigrant,Australia/New Zealand,Ireland,Ireland,19.69
1900,Scotland,US-born,1st gen immigrant,Austria,Austria,Austria,19.81
1900,Scotland,US-born,1st gen immigrant,Canada,Austria,England,19.56
1900,Scotland,US-born,1st gen immigrant,Canada,Canada,Canada,196.74
1900,Scotland,US-born,1st gen immigrant,Canada,Canada,England,19.78
1900,Scotland,US-born,1st gen immigrant,Canada,Canada,Germany,19.95
1900,Scotland,US-born,1st gen immigrant,Canada,Canada,US-born,18.43
1900,Scotland,US-born,1st gen immigrant,Canada,England,England,19.05
1900,Scotland,US-born,1st gen immigrant,Canada,Ireland,Canada,21.18
1900,Scotland,US-born,1st gen immigrant,Canada,Ireland,Scotland,18.9
1900,Scotland,US-born,1st gen immigrant,Canada,Scotland,Germany,19.07
1900,Scotland,US-born,1st gen immigrant,Canada,Scotland,Scotland,20.06
1900,Scotland,US-born,1st gen immigrant,Denmark,Denmark,Denmark,38.93
1900,Scotland,US-born,1st gen immigrant,England,England,England,453.27
1900,Scotland,US-born,1st gen immigrant,England,Scotland,Scotland,19.85
1900,Scotland,US-born,1st gen immigrant,England,Wales,Wales,39.21
1900,Scotland,US-born,1st gen immigrant,France,France,France,19.87
1900,Scotland,US-born,1st gen immigrant,Germany,France,Germany,18.71
1900,Scotland,US-born,1st gen immigrant,Germany,Germany,Germany,178.89
1900,Scotland,US-born,1st gen immigrant,Ireland,Ireland,Ireland,198.22
1900,Scotland,US-born,1st gen immigrant,Ireland,Wales,England,19.58
1900,Scotland,US-born,1st gen immigrant,Italy,Italy,Italy,19.79
1900,Scotland,US-born,1st gen immigrant,Mexico,Mexico,Mexico,19.28
1900,Scotland,US-born,1st gen immigrant,Netherlands,Netherlands,Netherlands,19.66
1900,Scotland,US-born,1st gen immigrant,Norway,Norway,Norway,20.0
1900,Scotland,US-born,1st gen immigrant,Russia/USSR,Russia/USSR,Germany,20.13
1900,Scotland,US-born,1st gen immigrant,Scotland,Scotland,Scotland,273.02
1900,Scotland,US-born,1st gen immigrant,Sweden,Sweden,Sweden,58.96
1900,Scotland,US-born,1st gen immigrant,Wales,Wales,Wales,39.8
1900,Scotland,US-born,2nd gen,Austria,Germany,Austria,19.85
1900,Scotland,US-born,2nd gen,Belgium,England,Belgium,19.93
1900,Scotland,US-born,2nd gen,Canada,Canada,Canada,138.99
1900,Scotland,US-born,2nd gen,Canada,Canada,US-born,78.75999999999999
1900,Scotland,US-born,2nd gen,Canada,England,Canada,38.6
1900,Scotland,US-born,2nd gen,Canada,Ireland,Canada,19.5
1900,Scotland,US-born,2nd gen,Canada,US-born,Canada,174.82999999999998
1900,Scotland,US-born,2nd gen,Denmark,Sweden,Denmark,19.78
1900,Scotland,US-born,2nd gen,England,Canada,England,19.85
1900,Scotland,US-born,2nd gen,England,England,England,392.16
1900,Scotland,US-born,2nd gen,England,England,US-born,215.65
1900,Scotland,US-born,2nd gen,England,Germany,England,19.48
1900,Scotland,US-born,2nd gen,England,Ireland,England,38.98
1900,Scotland,US-born,2nd gen,England,Scotland,England,59.69
1900,Scotland,US-born,2nd gen,England,US-born,England,294.8
1900,Scotland,US-born,2nd gen,France,France,France,57.67
1900,Scotland,US-born,2nd gen,France,France,US-born,19.64
1900,Scotland,US-born,2nd gen,France,Germany,France,19.35
1900,Scotland,US-born,2nd gen,France,Ireland,France,19.86
1900,Scotland,US-born,2nd gen,France,US-born,France,19.41
1900,Scotland,US-born,2nd gen,Germany,England,Germany,19.46
1900,Scotland,US-born,2nd gen,Germany,Germany,Germany,746.63
1900,Scotland,US-born,2nd gen,Germany,Germany,US-born,117.42
1900,Scotland,US-born,2nd gen,Germany,Ireland,Germany,19.49
1900,Scotland,US-born,2nd gen,Germany,US-born,Germany,238.71
1900,Scotland,US-born,2nd gen,Ireland,Canada,Ireland,74.44
1900,Scotland,US-born,2nd gen,Ireland,Ireland,Ireland,764.82
1900,Scotland,US-born,2nd gen,Ireland,Ireland,US-born,198.06
1900,Scotland,US-born,2nd gen,Ireland,Scotland,Ireland,20.97
1900,Scotland,US-born,2nd gen,Ireland,US-born,Ireland,96.92
1900,Scotland,US-born,2nd gen,Italy,Italy,Italy,19.68
1900,Scotland,US-born,2nd gen,Netherlands,Netherlands,US-born,18.95
1900,Scotland,US-born,2nd gen,Netherlands,US-born,Netherlands,19.78
1900,Scotland,US-born,2nd gen,Norway,Norway,Norway,36.739999999999995
1900,Scotland,US-born,2nd gen,Portugal,Portugal,Portugal,19.78
1900,Scotland,US-born,2nd gen,Scotland,Denmark,Scotland,19.25
1900,Scotland,US-born,2nd gen,Scotland,England,Scotland,58.19
1900,Scotland,US-born,2nd gen,Scotland,Ireland,Scotland,19.68
1900,Scotland,US-born,2nd gen,Scotland,Scotland,Scotland,236.06
1900,Scotland,US-born,2nd gen,Scotland,Scotland,US-born,392.58
1900,Scotland,US-born,2nd gen,Scotland,US-born,Scotland,213.72
1900,Scotland,US-born,2nd gen,Sweden,Sweden,Sweden,37.96
1900,Scotland,US-born,2nd gen,Sweden,Sweden,US-born,39.150000000000006
1900,Scotland,US-born,2nd gen,Switzerland,Switzerland,Switzerland,19.38
1900,Scotland,US-born,2nd gen,Switzerland,US-born,Switzerland,19.63
1900,Scotland,US-born,2nd gen,Wales,US-born,Wales,39.11
1900,Scotland,US-born,2nd gen,Wales,Wales,US-born,38.370000000000005
1900,Scotland,US-born,2nd gen,West Indies,Germany,West Indies,19.37
1900,Scotland,US-born,3rd+ gen American,American,US-born,Abroad/At Sea,19.89
1900,Scotland,US-born,3rd+ gen American,American,US-born,US-born,11753.3
1900,Scotland,Wales,1st gen immigrant,Canada,Germany,Netherlands,19.28
1900,Scotland,Wales,1st gen immigrant,Denmark,Denmark,Denmark,20.09
1900,Scotland,Wales,1st gen immigrant,England,England,England,78.26
1900,Scotland,Wales,1st gen immigrant,Scotland,Scotland,Scotland,59.519999999999996
1900,Scotland,Wales,1st gen immigrant,Wales,Wales,Wales,20.04
1900,Scotland,Wales,2nd gen,Belgium,Belgium,Belgium,19.79
1900,Scotland,Wales,2nd gen,Canada,Canada,US-born,19.3
1900,Scotland,Wales,2nd gen,England,England,England,39.6
1900,Scotland,Wales,2nd gen,England,England,US-born,18.9
1900,Scotland,Wales,2nd gen,Germany,Germany,Germany,40.24
1900,Scotland,Wales,2nd gen,Ireland,Ireland,Ireland,19.61
1900,Scotland,Wales,2nd gen,Scotland,Ireland,Scotland,20.08
1900,Scotland,Wales,3rd+ gen American,American,US-born,US-born,197.26
1900,Scotland,West Indies,1st gen immigrant,Scotland,Scotland,Denmark,18.71
1900,South America,Australia/New Zealand,1st gen immigrant,Switzerland,Switzerland,Switzerland,20.14
1900,South America,England,2nd gen,Ireland,Ireland,Ireland,19.68
1900,South America,England,3rd+ gen American,American,US-born,US-born,19.78
1900,South America,France,2nd gen,Ireland,Ireland,Ireland,19.68
1900,South America,France,2nd gen,Scotland,Scotland,Scotland,19.68
1900,South America,France,3rd+ gen American,American,US-born,US-born,19.68
1900,South America,Germany,2nd gen,England,Germany,England,19.78
1900,South America,Germany,3rd+ gen American,American,US-born,US-born,39.54
1900,South America,Greece,2nd gen,Ireland,Ireland,Ireland,19.68
1900,South America,Ireland,2nd gen,Mexico,Mexico,Mexico,18.81
1900,South America,Scotland,2nd gen,Ireland,Ireland,Ireland,19.19
1900,South America,Scotland,2nd gen,Portugal,US-born,Portugal,19.89
1900,South America,South America,1st gen immigrant,Denmark,Norway,Denmark,19.68
1900,South America,South America,1st gen immigrant,England,England,England,19.67
1900,South America,South America,1st gen immigrant,Mexico,Mexico,Mexico,19.09
1900,South America,South America,1st gen immigrant,Portugal,Portugal,Portugal,19.78
1900,South America,South America,1st gen immigrant,South America,South America,South America,59.95
1900,South America,South America,2nd gen,Germany,Germany,Germany,39.53
1900,South America,South America,2nd gen,Mexico,Mexico,Mexico,18.9
1900,South America,South America,3rd+ gen American,American,US-born,US-born,58.79
1900,South America,US-born,2nd gen,Germany,Germany,Germany,39.39
1900,South America,US-born,2nd gen,Ireland,Ireland,US-born,20.15
1900,South America,US-born,2nd gen,Scotland,Scotland,Scotland,20.19
1900,South America,US-born,3rd+ gen American,American,US-born,US-born,198.48
1900,Spain,England,1st gen immigrant,Ireland,Ireland,Ireland,18.71
1900,Spain,England,2nd gen,Canada,Canada,Canada,19.2
1900,Spain,England,2nd gen,Canada,Ireland,Canada,19.0
1900,Spain,England,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,18.88
1900,Spain,England,2nd gen,England,England,England,19.09
1900,Spain,England,3rd+ gen American,American,US-born,US-born,58.42999999999999
1900,Spain,France,2nd gen,Cuba,US-born,Cuba,20.02
1900,Spain,France,2nd gen,France,US-born,France,20.1
1900,Spain,France,2nd gen,Germany,Germany,Germany,20.1
1900,Spain,France,3rd+ gen American,American,US-born,US-born,19.37
1900,Spain,Germany,1st gen immigrant,England,England,Ireland,20.05
1900,Spain,Germany,2nd gen,Ireland,Ireland,Ireland,19.79
1900,Spain,Germany,2nd gen,Wales,US-born,Wales,19.73
1900,Spain,Germany,3rd+ gen American,American,US-born,US-born,19.85
1900,Spain,Ireland,1st gen immigrant,Germany,Germany,Germany,18.71
1900,Spain,Ireland,1st gen immigrant,Sweden,Sweden,Sweden,20.19
1900,Spain,Ireland,2nd gen,Ireland,Ireland,Ireland,19.85
1900,Spain,Italy,1st gen immigrant,Italy,Italy,Italy,40.019999999999996
1900,Spain,Italy,3rd+ gen American,American,US-born,US-born,19.09
1900,Spain,Mexico,3rd+ gen American,American,US-born,US-born,60.34
1900,Spain,Scotland,2nd gen,Germany,Germany,Germany,19.68
1900,Spain,Scotland,2nd gen,Sweden,Sweden,Sweden,19.78
1900,Spain,Scotland,3rd+ gen American,American,US-born,US-born,38.69
1900,Spain,Spain,1st gen immigrant,Canada,Canada,Canada,19.86
1900,Spain,Spain,1st gen immigrant,China,China,China,19.85
1900,Spain,Spain,1st gen immigrant,Cuba,Cuba,Cuba,19.62
1900,Spain,Spain,1st gen immigrant,England,England,England,18.8
1900,Spain,Spain,1st gen immigrant,Germany,Germany,Germany,19.68
1900,Spain,Spain,1st gen immigrant,Mexico,Mexico,Mexico,19.17
1900,Spain,Spain,1st gen immigrant,Spain,Spain,Spain,39.78
1900,Spain,Spain,2nd gen,Cuba,Cuba,Cuba,19.62
1900,Spain,Spain,2nd gen,England,England,England,38.6
1900,Spain,Spain,2nd gen,France,France,France,19.49
1900,Spain,Spain,2nd gen,France,US-born,France,18.71
1900,Spain,Spain,2nd gen,Germany,Germany,Germany,20.1
1900,Spain,Spain,2nd gen,Ireland,Ireland,Ireland,40.2
1900,Spain,Spain,2nd gen,Ireland,US-born,Ireland,20.09
1900,Spain,Spain,2nd gen,Italy,Italy,Italy,20.1
1900,Spain,Spain,2nd gen,Puerto Rico,US-born,Puerto Rico,20.1
1900,Spain,Spain,2nd gen,Spain,Spain,Spain,38.98
1900,Spain,Spain,3rd+ gen American,American,US-born,US-born,136.86
1900,Spain,US-born,1st gen immigrant,Canada,Canada,Canada,19.64
1900,Spain,US-born,1st gen immigrant,Sweden,Sweden,Sweden,18.95
1900,Spain,US-born,2nd gen,England,Ireland,England,19.49
1900,Spain,US-born,2nd gen,England,US-born,England,20.1
1900,Spain,US-born,2nd gen,Ireland,Ireland,Ireland,19.85
1900,Spain,US-born,2nd gen,Ireland,US-born,Ireland,20.05
1900,Spain,US-born,2nd gen,Sweden,Norway,Sweden,19.86
1900,Spain,US-born,3rd+ gen American,American,US-born,US-born,316.49
1900,Spain,Wales,3rd+ gen American,American,US-born,US-born,19.73
1900,Sweden,Canada,1st gen immigrant,Canada,Canada,Canada,18.47
1900,Sweden,Canada,2nd gen,Canada,Canada,Canada,19.24
1900,Sweden,Denmark,1st gen immigrant,Denmark,Denmark,Denmark,19.9
1900,Sweden,Denmark,1st gen immigrant,Germany,Germany,Germany,19.49
1900,Sweden,Denmark,1st gen immigrant,Turkey,Turkey,Turkey,18.92
1900,Sweden,Denmark,2nd gen,Canada,England,Canada,19.74
1900,Sweden,Denmark,2nd gen,Denmark,Denmark,Denmark,19.25
1900,Sweden,Denmark,2nd gen,Denmark,Sweden,Denmark,40.12
1900,Sweden,Denmark,2nd gen,England,England,England,20.46
1900,Sweden,Denmark,2nd gen,Europe (unspecified),Europe (unspecified),Europe (unspecified),20.06
1900,Sweden,Denmark,2nd gen,Ireland,US-born,Ireland,20.03
1900,Sweden,Denmark,2nd gen,Norway,Norway,Norway,18.6
1900,Sweden,Denmark,2nd gen,Scotland,England,Scotland,20.19
1900,Sweden,Denmark,2nd gen,Scotland,Scotland,US-born,19.78
1900,Sweden,Denmark,2nd gen,Sweden,Sweden,Sweden,19.7
1900,Sweden,Denmark,2nd gen,Sweden,Sweden,US-born,18.92
1900,Sweden,Denmark,2nd gen,Wales,Wales,US-born,20.09
1900,Sweden,Denmark,3rd+ gen American,American,US-born,US-born,135.71
1900,Sweden,England,1st gen immigrant,England,England,England,20.09
1900,Sweden,England,2nd gen,Canada,US-born,Canada,19.49
1900,Sweden,England,2nd gen,England,England,England,18.7
1900,Sweden,England,2nd gen,England,Ireland,England,19.66
1900,Sweden,England,2nd gen,France,Germany,France,19.77
1900,Sweden,England,2nd gen,Germany,Germany,Germany,39.540000000000006
1900,Sweden,England,2nd gen,Germany,US-born,Germany,20.27
1900,Sweden,England,2nd gen,Sweden,Sweden,Sweden,39.33
1900,Sweden,England,2nd gen,Wales,England,Wales,19.75
1900,Sweden,England,3rd+ gen American,American,US-born,US-born,76.88
1900,Sweden,Finland,1st gen immigrant,Norway,Finland,Finland,19.31
1900,Sweden,France,2nd gen,Germany,US-born,Germany,19.86
1900,Sweden,France,3rd+ gen American,American,US-born,US-born,19.77
1900,Sweden,Germany,1st gen immigrant,England,England,England,19.69
1900,Sweden,Germany,1st gen immigrant,Germany,Germany,Germany,58.59
1900,Sweden,Germany,1st gen immigrant,Norway,Norway,Norway,18.71
1900,Sweden,Germany,1st gen immigrant,Sweden,Sweden,Sweden,57.67
1900,Sweden,Germany,2nd gen,Canada,Scotland,Canada,19.41
1900,Sweden,Germany,2nd gen,England,England,England,18.5
1900,Sweden,Germany,2nd gen,Germany,Germany,Germany,38.14
1900,Sweden,Germany,2nd gen,Ireland,Ireland,Ireland,18.9
1900,Sweden,Germany,2nd gen,Ireland,Ireland,US-born,18.71
1900,Sweden,Germany,2nd gen,Ireland,Scotland,Ireland,19.54
1900,Sweden,Germany,3rd+ gen American,American,US-born,US-born,351.44
1900,Sweden,Ireland,1st gen immigrant,Norway,Norway,Norway,19.75
1900,Sweden,Ireland,2nd gen,Denmark,Denmark,Denmark,19.41
1900,Sweden,Ireland,2nd gen,Ireland,Ireland,US-born,18.71
1900,Sweden,Ireland,2nd gen,Ireland,US-born,Ireland,20.0
1900,Sweden,Ireland,2nd gen,Sweden,Sweden,Sweden,19.5
1900,Sweden,Ireland,3rd+ gen American,American,US-born,US-born,97.12
1900,Sweden,Norway,1st gen immigrant,England,England,England,20.09
1900,Sweden,Norway,1st gen immigrant,Germany,Sweden,Sweden,18.68
1900,Sweden,Norway,1st gen immigrant,Norway,Norway,Norway,116.34
1900,Sweden,Norway,1st gen immigrant,Sweden,Sweden,Sweden,133.49
1900,Sweden,Norway,2nd gen,Denmark,Denmark,Denmark,19.78
1900,Sweden,Norway,2nd gen,England,England,England,20.06
1900,Sweden,Norway,2nd gen,Germany,Germany,Germany,59.93000000000001
1900,Sweden,Norway,2nd gen,Germany,US-born,Germany,19.64
1900,Sweden,Norway,2nd gen,Ireland,Ireland,Ireland,19.28
1900,Sweden,Norway,2nd gen,Norway,Norway,Norway,78.47
1900,Sweden,Norway,2nd gen,Sweden,Sweden,Sweden,78.97
1900,Sweden,Norway,2nd gen,Wales,US-born,Wales,18.71
1900,Sweden,Norway,2nd gen,Wales,Wales,US-born,20.06
1900,Sweden,Norway,3rd+ gen American,American,US-born,US-born,97.06
1900,Sweden,Russia/USSR,1st gen immigrant,Finland,Finland,Finland,19.6
1900,Sweden,Russia/USSR,1st gen immigrant,Russia/USSR,Russia/USSR,Russia/USSR,19.93
1900,Sweden,Russia/USSR,2nd gen,Russia/USSR,Russia/USSR,Russia/USSR,18.71
1900,Sweden,Scotland,1st gen immigrant,Sweden,Sweden,Sweden,20.13
1900,Sweden,Scotland,3rd+ gen American,American,US-born,US-born,18.97
1900,Sweden,Sweden,1st gen immigrant,Canada,Canada,Canada,157.54
1900,Sweden,Sweden,1st gen immigrant,Canada,Canada,Ireland,20.23
1900,Sweden,Sweden,1st gen immigrant,Canada,Canada,Scotland,19.66
1900,Sweden,Sweden,1st gen immigrant,Canada,Canada,US-born,19.85
1900,Sweden,Sweden,1st gen immigrant,Canada,England,England,39.18
1900,Sweden,Sweden,1st gen immigrant,Canada,England,Scotland,19.43
1900,Sweden,Sweden,1st gen immigrant,Canada,Germany,Germany,58.76
1900,Sweden,Sweden,1st gen immigrant,Canada,Ireland,Canada,19.37
