YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,MARRIAGE_TYPE,WEIGHTED_COUNT,UNWEIGHTED_N
1900,Ireland,Canada,Married mother's origin (2nd gen),2435.39,124
1900,Ireland,Canada,Married someone sharing both heritages (2nd gen),176.1,9
1900,Ireland,Cuba,Married 3rd+ gen American,19.82,1
1900,Ireland,Cuba,Married different origin (2nd gen),20.1,1
1900,Ireland,Cuba,Married mother's origin (2nd gen),19.91,1
1900,Ireland,Czechoslovakia,Married different origin (1st gen immigrant),19.23,1
1900,Ireland,Czechoslovakia,Married different origin (2nd gen),38.480000000000004,2
1900,Ireland,Denmark,Married 3rd+ gen American,39.59,2
1900,Ireland,Denmark,Married different origin (1st gen immigrant),59.97,3
1900,Ireland,Denmark,Married different origin (2nd gen),38.84,2
1900,Ireland,Denmark,Married mother's origin (2nd gen),177.99,9
1900,Ireland,England,Married 3rd+ gen American,9494.48,483
1900,Ireland,England,Married different origin (1st gen immigrant),2282.31,116
1900,Ireland,England,Married different origin (2nd gen),3828.23,194
1900,Ireland,England,Married father's origin (1st gen immigrant),1294.57,66
1900,Ireland,England,Married father's origin (2nd gen),1712.92,87
1900,Ireland,England,Married mother's origin (1st gen immigrant),1659.92,84
1900,Ireland,England,Married mother's origin (2nd gen),5310.54,269
1900,Ireland,England,Married someone sharing both heritages (2nd gen),470.21000000000004,24
1900,Ireland,Finland,Married different origin (1st gen immigrant),19.85,1
1900,Ireland,France,Married 3rd+ gen American,1088.15,55
1900,Ireland,France,Married different origin (1st gen immigrant),352.6,18
1900,Ireland,France,Married different origin (2nd gen),474.22,24
1900,Ireland,France,Married father's origin (1st gen immigrant),19.85,1
1900,Ireland,France,Married father's origin (2nd gen),77.34,4
1900,Ireland,France,Married mother's origin (1st gen immigrant),177.45,9
1900,Ireland,France,Married mother's origin (2nd gen),791.92,40
1900,Ireland,Germany,Married 3rd+ gen American,4442.31,226
1900,Ireland,Germany,Married different origin (1st gen immigrant),881.32,45
1900,Ireland,Germany,Married different origin (2nd gen),864.92,44
1900,Ireland,Germany,Married father's origin (1st gen immigrant),472.49,24
1900,Ireland,Germany,Married father's origin (2nd gen),2543.76,129
1900,Ireland,Germany,Married mother's origin (1st gen immigrant),768.07,39
1900,Ireland,Germany,Married mother's origin (2nd gen),3647.53,185
1900,Ireland,Germany,Married someone sharing both heritages (2nd gen),234.04,12
1900,Ireland,Hungary,Married different origin (1st gen immigrant),19.22,1
1900,Ireland,Hungary,Married mother's origin (2nd gen),20.1,1
1900,Ireland,India,Married mother's origin (2nd gen),19.62,1
1900,Ireland,Ireland,Married 3rd+ gen American,158789.09,8066
1900,Ireland,Ireland,Married different origin (1st gen immigrant),61962.24,3150
1900,Ireland,Ireland,Married different origin (2nd gen),86647.4,4401
1900,Ireland,Ireland,Married same origin (1st gen immigrant),99659.71,5057
1900,Ireland,Ireland,Married same origin (2nd gen),316360.41,16051
1900,Ireland,Italy,Married 3rd+ gen American,195.8,10
1900,Ireland,Italy,Married different origin (2nd gen),118.63000000000001,6
1900,Ireland,Italy,Married father's origin (1st gen immigrant),58.739999999999995,3
1900,Ireland,Italy,Married mother's origin (2nd gen),257.0,13
1900,Ireland,Japan,Married different origin (1st gen immigrant),19.86,1
1900,Ireland,Malta,Married 3rd+ gen American,19.31,1
1900,Ireland,Mexico,Married 3rd+ gen American,19.93,1
1900,Ireland,Netherlands,Married 3rd+ gen American,119.22,6
1900,Ireland,Netherlands,Married different origin (1st gen immigrant),39.230000000000004,2
1900,Ireland,Netherlands,Married different origin (2nd gen),98.43,5
1900,Ireland,Netherlands,Married father's origin (1st gen immigrant),19.24,1
1900,Ireland,Netherlands,Married mother's origin (1st gen immigrant),19.86,1
1900,Ireland,Netherlands,Married mother's origin (2nd gen),38.84,2
1900,Ireland,Norway,Married 3rd+ gen American,158.89,8
1900,Ireland,Norway,Married different origin (1st gen immigrant),20.35,1
1900,Ireland,Norway,Married different origin (2nd gen),39.47,2
1900,Ireland,Norway,Married mother's origin (1st gen immigrant),78.25,4
1900,Ireland,Norway,Married mother's origin (2nd gen),59.06,3
1900,Ireland,Philippines,Married father's origin (1st gen immigrant),20.1,1
1900,Ireland,Poland,Married different origin (2nd gen),22.78,1
1900,Ireland,Poland,Married mother's origin (1st gen immigrant),19.68,1
1900,Ireland,Portugal,Married 3rd+ gen American,96.74000000000001,5
1900,Ireland,Portugal,Married different origin (1st gen immigrant),19.69,1
1900,Ireland,Portugal,Married different origin (2nd gen),39.900000000000006,2
1900,Ireland,Portugal,Married father's origin (1st gen immigrant),19.96,1
1900,Ireland,Portugal,Married father's origin (2nd gen),19.78,1
1900,Ireland,Portugal,Married mother's origin (2nd gen),59.150000000000006,3
1900,Ireland,Portugal,Married someone sharing both heritages (2nd gen),40.16,2
1900,Ireland,Russia/USSR,Married 3rd+ gen American,59.83,3
1900,Ireland,Russia/USSR,Married different origin (1st gen immigrant),19.93,1
1900,Ireland,Russia/USSR,Married different origin (2nd gen),19.93,1
1900,Ireland,Russia/USSR,Married mother's origin (2nd gen),39.980000000000004,2
1900,Ireland,Scotland,Married 3rd+ gen American,4939.35,251
1900,Ireland,Scotland,Married different origin (1st gen immigrant),1571.91,80
1900,Ireland,Scotland,Married different origin (2nd gen),2579.56,131
1900,Ireland,Scotland,Married father's origin (1st gen immigrant),196.73,10
1900,Ireland,Scotland,Married father's origin (2nd gen),332.1,17
1900,Ireland,Scotland,Married mother's origin (1st gen immigrant),551.7,28
1900,Ireland,Scotland,Married mother's origin (2nd gen),2427.38,123
1900,Ireland,Scotland,Married someone sharing both heritages (2nd gen),137.37,7
1900,Ireland,Spain,Married 3rd+ gen American,159.18,8
1900,Ireland,Spain,Married different origin (1st gen immigrant),20.08,1
1900,Ireland,Spain,Married different origin (2nd gen),39.95,2
1900,Ireland,Spain,Married mother's origin (2nd gen),40.59,2
1900,Ireland,Sweden,Married 3rd+ gen American,235.2,12
1900,Ireland,Sweden,Married different origin (1st gen immigrant),78.9,4
1900,Ireland,Sweden,Married different origin (2nd gen),196.27,10
1900,Ireland,Sweden,Married father's origin (1st gen immigrant),39.269999999999996,2
1900,Ireland,Sweden,Married father's origin (2nd gen),39.1,2
1900,Ireland,Sweden,Married mother's origin (1st gen immigrant),38.57,2
1900,Ireland,Sweden,Married mother's origin (2nd gen),218.46,11
1900,Ireland,Switzerland,Married 3rd+ gen American,256.88,13
1900,Ireland,Switzerland,Married different origin (1st gen immigrant),20.1,1
1900,Ireland,Switzerland,Married different origin (2nd gen),59.6,3
1900,Ireland,Switzerland,Married father's origin (2nd gen),19.74,1
1900,Ireland,Switzerland,Married mother's origin (1st gen immigrant),19.69,1
1900,Ireland,Switzerland,Married mother's origin (2nd gen),116.25,6
1900,Ireland,US-born,Married 3rd+ gen American,41280.82,2100
1900,Ireland,US-born,Married different origin (1st gen immigrant),6150.39,313
1900,Ireland,US-born,Married different origin (2nd gen),12196.23,619
1900,Ireland,US-born,Married mother's origin (1st gen immigrant),3983.36,202
1900,Ireland,US-born,Married mother's origin (2nd gen),19685.02,999
1900,Ireland,Wales,Married 3rd+ gen American,314.81,16
1900,Ireland,Wales,Married different origin (1st gen immigrant),176.86,9
1900,Ireland,Wales,Married different origin (2nd gen),218.0,11
1900,Ireland,Wales,Married father's origin (1st gen immigrant),20.24,1
1900,Ireland,Wales,Married mother's origin (1st gen immigrant),57.54,3
1900,Ireland,Wales,Married mother's origin (2nd gen),178.1,9
1900,Ireland,West Indies,Married 3rd+ gen American,39.19,2
1900,Ireland,West Indies,Married mother's origin (1st gen immigrant),19.61,1
1900,Ireland,West Indies,Married mother's origin (2nd gen),39.34,2
1900,Italy,Austria,Married father's origin (2nd gen),20.02,1
1900,Italy,England,Married 3rd+ gen American,18.71,1
1900,Italy,England,Married different origin (1st gen immigrant),58.96,3
1900,Italy,England,Married different origin (2nd gen),19.57,1
1900,Italy,England,Married father's origin (1st gen immigrant),19.67,1
1900,Italy,England,Married father's origin (2nd gen),38.17,2
1900,Italy,France,Married different origin (2nd gen),79.81,4
1900,Italy,France,Married father's origin (1st gen immigrant),18.71,1
1900,Italy,France,Married father's origin (2nd gen),19.43,1
1900,Italy,France,Married mother's origin (1st gen immigrant),19.68,1
1900,Italy,Germany,Married 3rd+ gen American,19.94,1
1900,Italy,Germany,Married different origin (2nd gen),39.42,2
1900,Italy,Germany,Married father's origin (1st gen immigrant),19.93,1
1900,Italy,Germany,Married father's origin (2nd gen),19.91,1
1900,Italy,Ireland,Married 3rd+ gen American,18.71,1
1900,Italy,Italy,Married 3rd+ gen American,1088.84,55
1900,Italy,Italy,Married different origin (1st gen immigrant),546.36,28
1900,Italy,Italy,Married different origin (2nd gen),1317.17,67
1900,Italy,Italy,Married same origin (1st gen immigrant),3984.3,202
1900,Italy,Italy,Married same origin (2nd gen),1816.3600000000001,92
1900,Italy,Scotland,Married 3rd+ gen American,19.4,1
1900,Italy,Spain,Married different origin (2nd gen),19.22,1
1900,Italy,Switzerland,Married different origin (2nd gen),38.55,2
1900,Italy,US-born,Married 3rd+ gen American,100.3,5
1900,Italy,US-born,Married different origin (2nd gen),79.84,4
1900,Italy,US-born,Married mother's origin (1st gen immigrant),39.980000000000004,2
1900,Italy,US-born,Married mother's origin (2nd gen),39.12,2
1900,Japan,Japan,Married different origin (1st gen immigrant),20.1,1
1900,Luxembourg,France,Married different origin (1st gen immigrant),19.44,1
1900,Luxembourg,Germany,Married father's origin (1st gen immigrant),18.71,1
1900,Luxembourg,Luxembourg,Married 3rd+ gen American,97.42,5
1900,Luxembourg,Luxembourg,Married different origin (1st gen immigrant),99.14,5
1900,Luxembourg,Luxembourg,Married different origin (2nd gen),314.34000000000003,16
1900,Luxembourg,Luxembourg,Married same origin (1st gen immigrant),139.11,7
1900,Luxembourg,Luxembourg,Married same origin (2nd gen),251.12,13
1900,Luxembourg,US-born,Married 3rd+ gen American,18.91,1
1900,Luxembourg,US-born,Married mother's origin (2nd gen),19.92,1
1900,Mexico,Austria,Married 3rd+ gen American,18.81,1
1900,Mexico,England,Married different origin (2nd gen),19.67,1
1900,Mexico,England,Married mother's origin (1st gen immigrant),39.620000000000005,2
1900,Mexico,France,Married 3rd+ gen American,79.83000000000001,4
1900,Mexico,France,Married different origin (1st gen immigrant),19.46,1
1900,Mexico,Germany,Married 3rd+ gen American,19.77,1
1900,Mexico,Germany,Married father's origin (1st gen immigrant),19.37,1
1900,Mexico,Germany,Married mother's origin (1st gen immigrant),39.45,2
1900,Mexico,Germany,Married mother's origin (2nd gen),19.77,1
1900,Mexico,Ireland,Married different origin (2nd gen),19.07,1
1900,Mexico,Ireland,Married father's origin (2nd gen),19.68,1
1900,Mexico,Ireland,Married mother's origin (2nd gen),19.28,1
1900,Mexico,Italy,Married different origin (1st gen immigrant),19.28,1
1900,Mexico,Italy,Married different origin (2nd gen),39.36,2
1900,Mexico,Italy,Married father's origin (2nd gen),19.28,1
1900,Mexico,Italy,Married mother's origin (2nd gen),19.28,1
1900,Mexico,Italy,Married someone sharing both heritages (2nd gen),37.62,2
1900,Mexico,Mexico,Married 3rd+ gen American,1796.47,92
1900,Mexico,Mexico,Married different origin (1st gen immigrant),311.8,16
1900,Mexico,Mexico,Married different origin (2nd gen),348.9,18
1900,Mexico,Mexico,Married same origin (1st gen immigrant),5599.95,286
1900,Mexico,Mexico,Married same origin (2nd gen),8327.95,425
1900,Mexico,Philippines,Married father's origin (1st gen immigrant),19.68,1
1900,Mexico,Scotland,Married 3rd+ gen American,20.02,1
1900,Mexico,Scotland,Married mother's origin (1st gen immigrant),18.2,1
1900,Mexico,South America,Married 3rd+ gen American,38.74,2
1900,Mexico,South America,Married mother's origin (2nd gen),19.97,1
1900,Mexico,Spain,Married 3rd+ gen American,19.16,1
1900,Mexico,Spain,Married different origin (1st gen immigrant),19.68,1
1900,Mexico,Spain,Married different origin (2nd gen),39.36,2
1900,Mexico,Sweden,Married 3rd+ gen American,18.2,1
1900,Mexico,US-born,Married 3rd+ gen American,724.8100000000001,37
1900,Mexico,US-born,Married different origin (1st gen immigrant),97.4,5
1900,Mexico,US-born,Married different origin (2nd gen),115.56,6
1900,Mexico,US-born,Married mother's origin (1st gen immigrant),428.04,22
1900,Mexico,US-born,Married mother's origin (2nd gen),820.27,42
1900,Netherlands,Belgium,Married 3rd+ gen American,19.52,1
1900,Netherlands,Belgium,Married different origin (1st gen immigrant),19.67,1
1900,Netherlands,Belgium,Married mother's origin (2nd gen),19.23,1
1900,Netherlands,Canada,Married father's origin (2nd gen),19.66,1
1900,Netherlands,Denmark,Married 3rd+ gen American,19.22,1
1900,Netherlands,England,Married 3rd+ gen American,116.38,6
1900,Netherlands,England,Married different origin (1st gen immigrant),39.47,2
1900,Netherlands,England,Married different origin (2nd gen),78.75,4
1900,Netherlands,England,Married father's origin (2nd gen),19.85,1
1900,Netherlands,England,Married mother's origin (1st gen immigrant),19.93,1
1900,Netherlands,France,Married 3rd+ gen American,59.290000000000006,3
1900,Netherlands,France,Married different origin (2nd gen),38.72,2
1900,Netherlands,Germany,Married 3rd+ gen American,494.68,25
1900,Netherlands,Germany,Married different origin (1st gen immigrant),117.78,6
1900,Netherlands,Germany,Married different origin (2nd gen),176.81,9
1900,Netherlands,Germany,Married father's origin (1st gen immigrant),217.41,11
1900,Netherlands,Germany,Married father's origin (2nd gen),431.46,22
1900,Netherlands,Germany,Married mother's origin (1st gen immigrant),39.769999999999996,2
1900,Netherlands,Germany,Married mother's origin (2nd gen),119.17,6
1900,Netherlands,Ireland,Married 3rd+ gen American,57.91,3
1900,Netherlands,Ireland,Married mother's origin (1st gen immigrant),18.71,1
1900,Netherlands,Italy,Married different origin (1st gen immigrant),19.56,1
1900,Netherlands,Netherlands,Married 3rd+ gen American,3755.41,191
1900,Netherlands,Netherlands,Married different origin (1st gen immigrant),2086.98,106
1900,Netherlands,Netherlands,Married different origin (2nd gen),4475.7,228
1900,Netherlands,Netherlands,Married same origin (1st gen immigrant),4977.38,254
1900,Netherlands,Netherlands,Married same origin (2nd gen),7600.23,387
1900,Netherlands,Russia/USSR,Married 3rd+ gen American,19.85,1
1900,Netherlands,Scotland,Married 3rd+ gen American,115.10000000000001,6
